PRODUCT ID,TITLE,DESCRIPTION,IMAGE,CATEGORIES,TRACK INVENTORY,TAXABLE,SKU,PRICE,SALE PRICE,INVENTORY,WEIGHT,PRODUCT TYPE,OPTION1 NAME,OPTION1 TYPE,OPTION1 VALUE
4666,Captain - Colonel's Lieutenant - 106/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4666_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4666,Captain - Colonel's Lieutenant - 106/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4666_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4667,Captain Hook - Ruthless Pirate - 107/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4667_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4667,Captain Hook - Ruthless Pirate - 107/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4667_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4668,Donald Duck - Boisterous Fowl - 108/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4668_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4668,Donald Duck - Boisterous Fowl - 108/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4668_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4669,Elsa - Ice Surfer - 109/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4669_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4669,Elsa - Ice Surfer - 109/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4669_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4670,Gaston - Arrogant Hunter - 110/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4670_i1_w960.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4670,Gaston - Arrogant Hunter - 110/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4670_i1_w960.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4671,Goofy - Daredevil - 111/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4671_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4671,Goofy - Daredevil - 111/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4671_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4672,Lefou - Instigator - 112/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4672_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4672,Lefou - Instigator - 112/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4672_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4673,Maleficent - Monstrous Dragon - 113/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4673_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4673,Maleficent - Monstrous Dragon - 113/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4673_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4674,Maui - Hero to All - 114/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4674_i1_w960.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4674,Maui - Hero to All - 114/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4674_i1_w960.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4675,Mickey Mouse - Brave Little Tailor - 115/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4675_i1_w960.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4675,Mickey Mouse - Brave Little Tailor - 115/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4675_i1_w960.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4676,Minnie Mouse - Always Classy - 116/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4676_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4676,Minnie Mouse - Always Classy - 116/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4676_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4677,Moana - Chosen by the Ocean - 117/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4677_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4677,Moana - Chosen by the Ocean - 117/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4677_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4678,Mulan - Imperial Solidier - 118/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4678_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4678,Mulan - Imperial Solidier - 118/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4678_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4679,Peter Pan - Fearless Fighter - 119/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4679_i1_w960.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4679,Peter Pan - Fearless Fighter - 119/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4679_i1_w960.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4680,Pongo - Ol' Rascal - 120/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4680_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4680,Pongo - Ol' Rascal - 120/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4680_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4681,Rapunzel - Letting Down Her Hair - 121/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4681_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4681,Rapunzel - Letting Down Her Hair - 121/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4681_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4682,Scar - Fiery Usurper - 122/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4682_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4682,Scar - Fiery Usurper - 122/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4682_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4683,Scar - Shameless Firebrand - 123/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4683_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4683,Scar - Shameless Firebrand - 123/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4683_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4684,Sergeant Tibbs - Courageous Cat - 124/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4684_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4684,Sergeant Tibbs - Courageous Cat - 124/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4684_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4685,Stitch - Abomination - 125/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4685_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4685,Stitch - Abomination - 125/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4685_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4686,Te Ka - The Burning One - 126/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4686_i1_w960.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4686,Te Ka - The Burning One - 126/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4686_i1_w960.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4687,Tigger - Wonderful Thing - 127/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4687_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4687,Tigger - Wonderful Thing - 127/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4687_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4688,Be Prepared - 128/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4688_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4688,Be Prepared - 128/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4688_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4689,Cut to the Chase - 129/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4689_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4689,Cut to the Chase - 129/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4689_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4690,Dragon Fire - 130/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4690_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4690,Dragon Fire - 130/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4690_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4691,Fan The Flames - 131/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4691_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4691,Fan The Flames - 131/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4691_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4692,He's Got a Sword - 132/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4692_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4692,He's Got a Sword - 132/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4692_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4693,Tangle - 133/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4693_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4693,Tangle - 133/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4693_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4694,Poisoned Apple - 134/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4694_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4694,Poisoned Apple - 134/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4694_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4695,Shield of Virtue - 135/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4695_i1_w960.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4695,Shield of Virtue - 135/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4695_i1_w960.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4696,Sword of Truth - 136/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4696_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4696,Sword of Truth - 136/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4696_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4697,Ariel - Whoseit Collector - 137/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4697_i1_w960.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4697,Ariel - Whoseit Collector - 137/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4697_i1_w960.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4698,Aurora - Briar Rose - 138/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4698_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4698,Aurora - Briar Rose - 138/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4698_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4699,Aurora - Dreaming Guardian - 139/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4699_i1_w960.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4699,Aurora - Dreaming Guardian - 139/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4699_i1_w960.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4700,Aurora - Regal Princess - 140/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4700_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4700,Aurora - Regal Princess - 140/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4700_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4701,Belle - Inventive Engineer - 141/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4701_i1_w960.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4701,Belle - Inventive Engineer - 141/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4701_i1_w960.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4702,Belle - Strange but Special - 142/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4702_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4702,Belle - Strange but Special - 142/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4702_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4703,Chief Tui - Respected Leader - 143/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4703_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4703,Chief Tui - Respected Leader - 143/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4703_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4704,Donald Duck - Strutting His Stuff - 144/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4704_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4704,Donald Duck - Strutting His Stuff - 144/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4704_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4705,Flounder - Voice of Reason - 145/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4705_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4705,Flounder - Voice of Reason - 145/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4705_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4706,Gramma Tala - Storyteller - 146/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4706_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4706,Gramma Tala - Storyteller - 146/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4706_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4707,Hades - Infernal Schemer - 147/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4707_i1_w80.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4707,Hades - Infernal Schemer - 147/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4707_i1_w80.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4708,Jasmine - Disguised - 148/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4708_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4708,Jasmine - Disguised - 148/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4708_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4709,Jasmine - Queen of Agrabah - 149/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4709_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4709,Jasmine - Queen of Agrabah - 149/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4709_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4710,Maleficent - Sinister Visitor - 150/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4710_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4710,Maleficent - Sinister Visitor - 150/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4710_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4711,Maleficent - Uninvited - 151/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4711_i1_w960.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4711,Maleficent - Uninvited - 151/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4711_i1_w960.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4712,Maurice - World-Famous Inventor - 152/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4712_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4712,Maurice - World-Famous Inventor - 152/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4712_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4713,Merlin - Self-Appointed Mentor - 153/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4713_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4713,Merlin - Self-Appointed Mentor - 153/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4713_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4714,Mickey Mouse - Detective - 154/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4714_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4714,Mickey Mouse - Detective - 154/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4714_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4715,Mufasa - King of the Pride Lands - 155/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4715_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4715,Mufasa - King of the Pride Lands - 155/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4715_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4716,Philoctetes - Trainer of Heroes - 156/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4716_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4716,Philoctetes - Trainer of Heroes - 156/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4716_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4717,Robin Hood - Unrivaled Archer - 157/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4717_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4717,Robin Hood - Unrivaled Archer - 157/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4717_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4718,Scar - Mastermind - 158/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4718_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4718,Scar - Mastermind - 158/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4718_i1_w916.jpeg,The First Chapter,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
